Monthly Income,Rent/Housing,Food & Groceries,Entertainment & Shopping,Travel & Transport,Savings/Investments,Financial Wellness Category,Personalized Recommendation
74912.0,,13936.0,4258.0,6604.0,17143.0,Thriving,Excellent! Consider investments for growth.
139719.0,33966.0,25993.0,7943.0,12317.0,32220.0,Thriving,Excellent! Consider investments for growth.
59711.0,14516.0,11108.0,3394.0,5263.0,,Thriving,Excellent! Consider investments for growth.
30647.0,7450.0,5701.0,1742.0,2701.0,3405.0,Stable,You're on track! Try to boost savings gradually.
43959.0,10686.0,8178.0,2499.0,3875.0,11762.0,,Excellent! Consider investments for growth.
31093.0,7558.0,5784.0,1767.0,2741.0,2413.0,Stable,You're on track! Try to boost savings gradually.
124537.0,30275.0,23168.0,7079.0,10978.0,43656.0,Thriving,Excellent! Consider investments for growth.
,42024.0,32159.0,9827.0,15239.0,58779.0,Thriving,Excellent! Consider investments for growth.
169646.0,41241.0,31560.0,9644.0,14955.0,,Thriving,Excellent! Consider investments for growth.
36364.0,,6765.0,,3205.0,1299.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
,41707.0,31917.0,9753.0,15124.0,58563.0,Thriving,Excellent! Consider investments for growth.
82539.0,20065.0,15355.0,4692.0,7276.0,22632.0,Thriving,Excellent! Consider investments for growth.
168746.0,41023.0,31393.0,9593.0,14876.0,49647.0,Thriving,Excellent! Consider investments for growth.
86358.0,20994.0,16065.0,4909.0,7613.0,27380.0,Thriving,Excellent! Consider investments for growth.
79182.0,19249.0,14730.0,4501.0,6980.0,25066.0,Thriving,Excellent! Consider investments for growth.
123320.0,29979.0,22942.0,7010.0,10871.0,36148.0,Thriving,Excellent! Consider investments for growth.
139654.0,33950.0,25980.0,7939.0,12311.0,44690.0,Thriving,Excellent! Consider investments for growth.
32175.0,7821.0,5985.0,1829.0,2836.0,7269.0,Thriving,Excellent! Consider investments for growth.
73268.0,17811.0,13630.0,4165.0,6459.0,17539.0,Thriving,Excellent! Consider investments for growth.
74771.0,18177.0,13910.0,4250.0,6591.0,4774.0,Stable,You're on track! Try to boost savings gradually.
163996.0,39868.0,30509.0,9323.0,14457.0,45705.0,Thriving,Excellent! Consider investments for growth.
,7115.0,5444.0,1663.0,2580.0,7894.0,Thriving,Excellent! Consider investments for growth.
24757.0,6018.0,4605.0,1407.0,2182.0,7418.0,Thriving,Excellent! Consider investments for growth.
168216.0,40894.0,31294.0,9563.0,14829.0,59990.0,Thriving,Excellent! Consider investments for growth.
,30476.0,23321.0,7126.0,11051.0,49936.0,Thriving,Excellent! Consider investments for growth.
165556.0,40247.0,30799.0,9411.0,14595.0,40718.0,Thriving,Excellent! Consider investments for growth.
48854.0,11876.0,9088.0,2777.0,4306.0,7277.0,Stable,You're on track! Try to boost savings gradually.
66413.0,16145.0,12355.0,3775.0,5854.0,12588.0,Stable,You're on track! Try to boost savings gradually.
127059.0,30888.0,23637.0,7223.0,11201.0,4114.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
137718.0,33480.0,25620.0,7829.0,12140.0,46592.0,Thriving,Excellent! Consider investments for growth.
164990.0,40110.0,30694.0,,14545.0,53211.0,Thriving,Excellent! Consider investments for growth.
136421.0,33164.0,25379.0,7755.0,12026.0,178622.49387163648,Stable,You're on track! Try to boost savings gradually.
192312.0,46752.0,35777.0,10933.0,16953.0,74354.0,Thriving,Excellent! Consider investments for growth.
50448.0,12264.0,9385.0,2867.0,4447.0,13956.0,Thriving,Excellent! Consider investments for growth.
176594.0,42931.0,32853.0,10039.0,15568.0,38257.0,Thriving,Excellent! Consider investments for growth.
134585.0,32718.0,25037.0,7651.0,11864.0,33499.0,Thriving,Excellent! Consider investments for growth.
197286.0,47961.0,,11215.0,,63206.0,Thriving,Excellent! Consider investments for growth.
126297.0,30703.0,23496.0,7180.0,11134.0,21681.0,Stable,You're on track! Try to boost savings gradually.
155542.0,37813.0,28936.0,8842.0,13712.0,53819.0,Thriving,Excellent! Consider investments for growth.
23631.0,5744.0,4396.0,1343.0,2083.0,8617.0,Thriving,Excellent! Consider investments for growth.
101537.0,,18889.0,5772.0,8951.0,32309.0,Thriving,Excellent! Consider investments for growth.
108929.0,26481.0,20264.0,6192.0,9602.0,19322.0,Stable,You're on track! Try to boost savings gradually.
70448.0,17126.0,13105.0,4005.0,6210.0,19140.0,Thriving,Excellent! Consider investments for growth.
,,17803.0,5440.0,8436.0,28234.0,Thriving,Excellent! Consider investments for growth.
38099.0,9262.0,7087.0,2165.0,3358.0,938.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
165360.0,40200.0,30763.0,9400.0,14577.0,54424.0,Thriving,Excellent! Consider investments for growth.
85697.0,20833.0,15942.0,4871.0,7554.0,6533.0,Stable,You're on track! Try to boost savings gradually.
188972.0,45940.0,35155.0,10743.0,16659.0,61040.0,Thriving,Excellent! Consider investments for growth.
199980.0,48616.0,37203.0,11368.0,17629.0,48902.0,Thriving,Excellent! Consider investments for growth.
72528.0,17631.0,13492.0,4123.0,6393.0,22054.0,Thriving,Excellent! Consider investments for growth.
139101.0,33816.0,25878.0,7907.0,12262.0,48000.0,Thriving,Excellent! Consider investments for growth.
76886.0,18691.0,14303.0,4371.0,6778.0,17638.0,Thriving,Excellent! Consider investments for growth.
149951.0,36453.0,27896.0,8524.0,13219.0,19999.0,Stable,You're on track! Try to boost savings gradually.
148778.0,36168.0,27678.0,8458.0,13115.0,51439.0,Thriving,Excellent! Consider investments for growth.
140151.0,34071.0,26073.0,7967.0,12355.0,32682.0,Thriving,Excellent! Consider investments for growth.
114006.0,27715.0,21209.0,6481.0,10050.0,4647.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
58258.0,14162.0,10838.0,3311.0,5135.0,10749.0,Stable,You're on track! Try to boost savings gradually.
43705.0,10624.0,8130.0,2484.0,3852.0,12183.0,Thriving,Excellent! Consider investments for growth.
53662.0,13045.0,9983.0,3050.0,4730.0,20078.0,Thriving,Excellent! Consider investments for growth.
83731.0,20355.0,15577.0,4760.0,7381.0,31940.0,Thriving,Excellent! Consider investments for growth.
71226.0,17315.0,13250.0,4049.0,6279.0,17794.0,Thriving,Excellent! Consider investments for growth.
176256.0,42848.0,32790.0,10020.0,15538.0,42910.0,Thriving,Excellent! Consider investments for growth.
23267.0,5656.0,4328.0,1322.0,2051.0,7307.0,Thriving,Excellent! Consider investments for growth.
46029.0,11189.0,8563.0,2616.0,4057.0,14192.0,Thriving,Excellent! Consider investments for growth.
47350.0,11511.0,8808.0,2691.0,4174.0,14097.0,Thriving,Excellent! Consider investments for growth.
75419.0,18334.0,14030.0,4287.0,6648.0,863.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
22920.0,5571.0,4263.0,1303.0,2020.0,8751.0,Thriving,Excellent! Consider investments for growth.
,35492.0,27160.0,8299.0,12870.0,4651.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
97129.0,23612.0,18069.0,5521.0,8562.0,23916.0,Thriving,Excellent! Consider investments for growth.
96373.0,23428.0,17929.0,5478.0,8496.0,30518.0,Thriving,Excellent! Consider investments for growth.
122304.0,29732.0,22753.0,6953.0,10782.0,47917.0,Thriving,Excellent! Consider investments for growth.
51348.0,12483.0,9552.0,2919.0,4526.0,11858.0,Thriving,Excellent! Consider investments for growth.
27906.0,6784.0,5191.0,,2460.0,6611.0,Thriving,Excellent! Consider investments for growth.
72487.0,17622.0,13485.0,4120.0,6390.0,15999.0,Thriving,Excellent! Consider investments for growth.
163254.0,39688.0,30371.0,9281.0,14392.0,21524.0,Stable,You're on track! Try to boost savings gradually.
,7476.0,5721.0,,2711.0,9558.0,Thriving,Excellent! Consider investments for growth.
199761.0,48563.0,37163.0,11356.0,17610.0,26915.0,Stable,You're on track! Try to boost savings gradually.
47082.0,11445.0,8759.0,2676.0,4150.0,18602.0,Thriving,Excellent! Consider investments for growth.
179024.0,43521.0,33305.0,10177.0,15782.0,67496.0,Thriving,Excellent! Consider investments for growth.
74028.0,17996.0,13772.0,4208.0,6526.0,20840.0,Thriving,Excellent! Consider investments for growth.
30954.0,7525.0,5758.0,1759.0,2728.0,11666.0,Thriving,Excellent! Consider investments for growth.
41949.0,10198.0,7804.0,2384.0,3698.0,4435.0,Stable,You're on track! Try to boost savings gradually.
120689.0,29340.0,22452.0,6861.0,10639.0,35892.0,Thriving,Excellent! Consider investments for growth.
169456.0,41195.0,31525.0,9633.0,14938.0,7825.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
91315.0,22199.0,16988.0,5191.0,8050.0,25610.0,Thriving,Excellent! Consider investments for growth.
159649.0,126322.64366367657,29700.0,9076.0,14074.0,48046.0,Thriving,Excellent! Consider investments for growth.
187823.0,45660.0,34942.0,10677.0,16558.0,72643.0,Thriving,Excellent! Consider investments for growth.
27099.0,6587.0,5041.0,1540.0,2388.0,6231.0,Thriving,Excellent! Consider investments for growth.
139771.0,33979.0,26002.0,7946.0,12321.0,49074.0,Thriving,Excellent! Consider investments for growth.
117720.0,28618.0,21900.0,6692.0,10377.0,39276.0,Thriving,Excellent! Consider investments for growth.
130641.0,31759.0,24304.0,7427.0,11517.0,40242.0,Thriving,Excellent! Consider investments for growth.
118723.0,28862.0,22086.0,6749.0,10466.0,42849.0,Thriving,Excellent! Consider investments for growth.
39956.0,9713.0,7433.0,2271.0,3522.0,14951.0,Thriving,Excellent! Consider investments for growth.
185873.0,45186.0,34579.0,10566.0,16386.0,24130.0,Stable,You're on track! Try to boost savings gradually.
46806.0,11378.0,8707.0,2660.0,4126.0,18410.0,Thriving,Excellent! Consider investments for growth.
,26466.0,20253.0,6189.0,,40205.0,Thriving,Excellent! Consider investments for growth.
173371.0,42147.0,32253.0,9856.0,15283.0,36766.0,Thriving,Excellent! Consider investments for growth.
20155.0,4899.0,3749.0,1145.0,1776.0,6046.0,Thriving,Excellent! Consider investments for growth.
161560.0,39276.0,30056.0,9184.0,14242.0,52737.0,Thriving,Excellent! Consider investments for growth.
40309.0,9799.0,7498.0,2291.0,3553.0,6766.0,Stable,You're on track! Try to boost savings gradually.
191918.0,46656.0,35703.0,10910.0,16919.0,,At Risk,Critical: Immediate spending review needed. Focus on necessities.
37153.0,9032.0,6911.0,2112.0,3275.0,7889.0,Thriving,Excellent! Consider investments for growth.
86690.0,21074.0,16127.0,4928.0,7642.0,27859.0,Thriving,Excellent! Consider investments for growth.
,,14062.0,4297.0,6663.0,10342.0,Stable,You're on track! Try to boost savings gradually.
158051.0,38423.0,29403.0,8985.0,13933.0,28214.0,Stable,You're on track! Try to boost savings gradually.
115285.0,28026.0,21447.0,6554.0,10163.0,22086.0,Stable,You're on track! Try to boost savings gradually.
58787.0,14291.0,10936.0,3342.0,5182.0,18243.0,Thriving,Excellent! Consider investments for growth.
93794.0,22801.0,17449.0,,8268.0,24113.0,Thriving,Excellent! Consider investments for growth.
182005.0,44246.0,33859.0,10347.0,16045.0,67911.0,Thriving,Excellent! Consider investments for growth.
166410.0,40455.0,30958.0,9460.0,14670.0,61168.0,Thriving,Excellent! Consider investments for growth.
183993.0,44729.0,34229.0,10460.0,16220.0,59895.0,Thriving,Excellent! Consider investments for growth.
35997.0,8751.0,6696.0,2046.0,3173.0,8624.0,Thriving,Excellent! Consider investments for growth.
162633.0,39537.0,30255.0,9245.0,14337.0,64368.0,Thriving,Excellent! Consider investments for growth.
197804.0,48087.0,36799.0,11245.0,17437.0,71514.0,Thriving,Excellent! Consider investments for growth.
113747.0,27652.0,21161.0,6466.0,,36184.0,Thriving,Excellent! Consider investments for growth.
47856.0,11634.0,8903.0,2720.0,4218.0,1789.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
177702.0,43200.0,33059.0,,15665.0,58224.0,Thriving,Excellent! Consider investments for growth.
125113.0,,23275.0,,11029.0,42087.0,Thriving,Excellent! Consider investments for growth.
20587.0,5004.0,3829.0,1170.0,1814.0,4428.0,Thriving,Excellent! Consider investments for growth.
70200.0,17066.0,13059.0,3990.0,6188.0,21167.0,Thriving,Excellent! Consider investments for growth.
103300.0,25112.0,19217.0,5872.0,9106.0,36422.0,Thriving,Excellent! Consider investments for growth.
139346.0,33875.0,25923.0,7921.0,12284.0,28062.0,Thriving,Excellent! Consider investments for growth.
142232.0,34577.0,26460.0,8085.0,12538.0,7008.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
108204.0,26305.0,20130.0,6151.0,9539.0,10877.0,Stable,You're on track! Try to boost savings gradually.
182728.0,44422.0,33994.0,10388.0,16108.0,68468.0,Thriving,Excellent! Consider investments for growth.
143781.0,34954.0,26748.0,8174.0,12675.0,48104.0,Thriving,Excellent! Consider investments for growth.
155044.0,131782.91598482255,28844.0,8814.0,13668.0,30552.0,Stable,You're on track! Try to boost savings gradually.
73028.0,17753.0,13585.0,4151.0,6437.0,20764.0,Thriving,Excellent! Consider investments for growth.
88910.0,21614.0,16540.0,5054.0,7838.0,,Thriving,Excellent! Consider investments for growth.
128212.0,31169.0,23852.0,7288.0,11302.0,17500.0,Stable,You're on track! Try to boost savings gradually.
62229.0,15128.0,11576.0,3537.0,5485.0,13310.0,Thriving,Excellent! Consider investments for growth.
104665.0,25444.0,19471.0,5950.0,9227.0,26383.0,Thriving,Excellent! Consider investments for growth.
192015.0,46679.0,35722.0,10916.0,16927.0,51613.0,Thriving,Excellent! Consider investments for growth.
48251.0,11730.0,8976.0,2743.0,4253.0,,Thriving,Excellent! Consider investments for growth.
61844.0,15034.0,11505.0,3515.0,5452.0,1681.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
103807.0,25236.0,19312.0,5901.0,9151.0,31527.0,Thriving,Excellent! Consider investments for growth.
184506.0,44854.0,34325.0,10489.0,16265.0,63379.0,Thriving,Excellent! Consider investments for growth.
35485.0,8626.0,6601.0,2017.0,3128.0,12036.0,Thriving,Excellent! Consider investments for growth.
97373.0,23671.0,18115.0,5535.0,8584.0,20681.0,Thriving,Excellent! Consider investments for growth.
52217.0,12694.0,9714.0,2968.0,4603.0,12231.0,Thriving,Excellent! Consider investments for growth.
112124.0,27258.0,,6374.0,9884.0,23313.0,Thriving,Excellent! Consider investments for growth.
152161.0,36991.0,28307.0,8650.0,13414.0,58822.0,Thriving,Excellent! Consider investments for growth.
22568.0,5486.0,4198.0,1283.0,1989.0,5912.0,Thriving,Excellent! Consider investments for growth.
73551.0,17880.0,13683.0,4181.0,6484.0,1868.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
128319.0,31195.0,23872.0,7295.0,11312.0,35125.0,Thriving,Excellent! Consider investments for growth.
102566.0,24934.0,19081.0,5830.0,9041.0,,Thriving,Excellent! Consider investments for growth.
148232.0,36036.0,27576.0,8427.0,13067.0,49209.0,Thriving,Excellent! Consider investments for growth.
146324.0,35572.0,27221.0,8318.0,12899.0,44696.0,Thriving,Excellent! Consider investments for growth.
174544.0,42432.0,,9922.0,,3331.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
97505.0,23704.0,18139.0,5543.0,8595.0,16481.0,Stable,You're on track! Try to boost savings gradually.
86656.0,21066.0,16121.0,4926.0,7639.0,25058.0,Thriving,Excellent! Consider investments for growth.
44442.0,10804.0,8267.0,2526.0,3917.0,14612.0,Thriving,Excellent! Consider investments for growth.
141826.0,34478.0,26384.0,8062.0,12503.0,47522.0,Thriving,Excellent! Consider investments for growth.
162055.0,39396.0,30148.0,9212.0,14286.0,56692.0,Thriving,Excellent! Consider investments for growth.
25774.0,6265.0,4794.0,1465.0,2272.0,2999.0,Stable,You're on track! Try to boost savings gradually.
69733.0,16952.0,12972.0,3964.0,6147.0,1670.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
53742.0,13065.0,9998.0,3055.0,4737.0,560.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
73352.0,17832.0,13646.0,4170.0,6466.0,22641.0,Thriving,Excellent! Consider investments for growth.
174834.0,42503.0,32525.0,9939.0,15412.0,60003.0,Thriving,Excellent! Consider investments for growth.
61846.0,15035.0,11505.0,3515.0,5452.0,15132.0,Thriving,Excellent! Consider investments for growth.
42574.0,10349.0,7920.0,2420.0,3753.0,13197.0,Thriving,Excellent! Consider investments for growth.
36456.0,8862.0,6782.0,2072.0,,12120.0,Thriving,Excellent! Consider investments for growth.
115462.0,28069.0,21480.0,6564.0,10178.0,4476.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
112658.0,27387.0,20958.0,6404.0,9931.0,43664.0,Thriving,Excellent! Consider investments for growth.
44226.0,10751.0,,2514.0,3898.0,10102.0,Thriving,Excellent! Consider investments for growth.
81681.0,19857.0,15195.0,4643.0,7200.0,19503.0,Thriving,Excellent! Consider investments for growth.
83208.0,20228.0,15479.0,4730.0,7335.0,22396.0,Thriving,Excellent! Consider investments for growth.
31338.0,7618.0,5830.0,1781.0,2762.0,8590.0,Thriving,Excellent! Consider investments for growth.
136021.0,33067.0,25305.0,7732.0,11991.0,48950.0,Thriving,Excellent! Consider investments for growth.
192904.0,46896.0,35887.0,10966.0,17005.0,34890.0,Stable,You're on track! Try to boost savings gradually.
47624.0,11577.0,8859.0,2707.0,4198.0,17486.0,Thriving,Excellent! Consider investments for growth.
116334.0,28281.0,21642.0,6613.0,10255.0,,Thriving,Excellent! Consider investments for growth.
42431.0,10315.0,7893.0,2412.0,3740.0,826.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
87260.0,21213.0,16233.0,4960.0,7692.0,2776.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
26368.0,6410.0,4905.0,1499.0,2324.0,4308.0,Stable,You're on track! Try to boost savings gradually.
45537.0,11070.0,8471.0,2588.0,4014.0,12392.0,Thriving,Excellent! Consider investments for growth.
24014.0,5837.0,4467.0,1365.0,2117.0,4874.0,Thriving,Excellent! Consider investments for growth.
151354.0,36795.0,28157.0,8604.0,,57059.0,Thriving,Excellent! Consider investments for growth.
81268.0,19756.0,15118.0,4620.0,7164.0,20951.0,Thriving,Excellent! Consider investments for growth.
51575.0,12538.0,9594.0,2932.0,4546.0,16957.0,Thriving,Excellent! Consider investments for growth.
,33835.0,25892.0,7912.0,12269.0,21038.0,Stable,You're on track! Try to boost savings gradually.
90017.0,21883.0,16746.0,5117.0,7935.0,23917.0,Thriving,Excellent! Consider investments for growth.
156511.0,38048.0,29116.0,,13797.0,8774.0,Stable,You're on track! Try to boost savings gradually.
112949.0,27458.0,21012.0,6421.0,9957.0,38654.0,Thriving,Excellent! Consider investments for growth.
,34027.0,26039.0,7957.0,12339.0,21984.0,Stable,You're on track! Try to boost savings gradually.
146944.0,35722.0,27337.0,8353.0,12954.0,35664.0,,Excellent! Consider investments for growth.
114848.0,27920.0,21366.0,6529.0,10124.0,40793.0,Thriving,Excellent! Consider investments for growth.
117579.0,28584.0,21874.0,6684.0,10365.0,42449.0,Thriving,Excellent! Consider investments for growth.
194480.0,47279.0,36180.0,11056.0,17144.0,55101.0,Thriving,Excellent! Consider investments for growth.
62668.0,15234.0,11658.0,3562.0,5524.0,2071.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
144450.0,35116.0,26873.0,8212.0,12734.0,36666.0,Thriving,Excellent! Consider investments for growth.
121195.0,29463.0,22546.0,6890.0,10684.0,30200.0,Thriving,Excellent! Consider investments for growth.
46201.0,11231.0,8595.0,2626.0,4072.0,18124.0,Thriving,Excellent! Consider investments for growth.
62078.0,15091.0,11548.0,3529.0,5472.0,534.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
,7717.0,5905.0,1804.0,2798.0,10117.0,Thriving,Excellent! Consider investments for growth.
194013.0,47165.0,36093.0,11029.0,17103.0,55368.0,Thriving,Excellent! Consider investments for growth.
113269.0,27536.0,21072.0,6439.0,9985.0,34305.0,Thriving,Excellent! Consider investments for growth.
146174.0,35535.0,27193.0,8310.0,12886.0,54626.0,Thriving,Excellent! Consider investments for growth.
65084.0,15822.0,12108.0,3700.0,5737.0,400.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
78141.0,18996.0,14537.0,4442.0,6888.0,20303.0,Thriving,Excellent! Consider investments for growth.
31485.0,7654.0,5857.0,1789.0,2775.0,9689.0,Thriving,Excellent! Consider investments for growth.
157301.0,38240.0,29263.0,8942.0,13867.0,,Thriving,Excellent! Consider investments for growth.
58304.0,14174.0,10846.0,3314.0,5139.0,16892.0,,Excellent! Consider investments for growth.
79163.0,19244.0,14727.0,4500.0,6978.0,11404.0,Stable,You're on track! Try to boost savings gradually.
39256.0,9543.0,7303.0,2231.0,3460.0,3027.0,Stable,You're on track! Try to boost savings gradually.
190987.0,46430.0,35530.0,10857.0,16836.0,65791.0,Thriving,Excellent! Consider investments for growth.
109588.0,26641.0,20387.0,6230.0,9661.0,5040.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
48016.0,11672.0,8932.0,2729.0,,12221.0,Thriving,Excellent! Consider investments for growth.
134914.0,32798.0,25099.0,7669.0,11893.0,12339.0,Stable,You're on track! Try to boost savings gradually.
172267.0,41879.0,32048.0,9793.0,15186.0,31797.0,Stable,You're on track! Try to boost savings gradually.
157023.0,38173.0,29212.0,8926.0,13842.0,42237.0,Thriving,Excellent! Consider investments for growth.
53397.0,12981.0,9933.0,3035.0,4707.0,17681.0,Thriving,Excellent! Consider investments for growth.
59224.0,14397.0,11017.0,3366.0,5221.0,20261.0,Thriving,Excellent! Consider investments for growth.
166011.0,40358.0,30884.0,9437.0,14635.0,65412.0,,Excellent! Consider investments for growth.
30965.0,7527.0,5760.0,1760.0,2729.0,4215.0,Stable,You're on track! Try to boost savings gradually.
24809.0,6031.0,4615.0,1410.0,2187.0,8775.0,,Excellent! Consider investments for growth.
38474.0,9353.0,7157.0,2187.0,3391.0,2453.0,Stable,You're on track! Try to boost savings gradually.
186129.0,45249.0,34627.0,10581.0,16408.0,72015.0,Thriving,Excellent! Consider investments for growth.
180558.0,43894.0,33590.0,,15917.0,68897.0,Thriving,Excellent! Consider investments for growth.
53320.0,12962.0,9919.0,3031.0,4700.0,7385.0,Stable,You're on track! Try to boost savings gradually.
141465.0,34390.0,26317.0,8042.0,12471.0,45233.0,Thriving,Excellent! Consider investments for growth.
133252.0,32394.0,24789.0,7575.0,11747.0,39641.0,Thriving,Excellent! Consider investments for growth.
126357.0,30718.0,23507.0,7183.0,11139.0,31280.0,Thriving,Excellent! Consider investments for growth.
68777.0,16720.0,12795.0,3910.0,6063.0,8914.0,Stable,You're on track! Try to boost savings gradually.
87155.0,21187.0,16214.0,4954.0,7683.0,23214.0,Thriving,Excellent! Consider investments for growth.
92516.0,22491.0,17211.0,5259.0,8156.0,21558.0,Thriving,Excellent! Consider investments for growth.
,13028.0,9969.0,3046.0,4724.0,,Thriving,Excellent! Consider investments for growth.
25801.0,6272.0,4799.0,1466.0,2274.0,5850.0,Thriving,Excellent! Consider investments for growth.
146071.0,35510.0,27174.0,8304.0,12877.0,49914.0,Thriving,Excellent! Consider investments for growth.
107313.0,26088.0,19964.0,6100.0,9460.0,25290.0,Thriving,Excellent! Consider investments for growth.
113070.0,27487.0,21035.0,6428.0,9967.0,25371.0,Thriving,Excellent! Consider investments for growth.
156194.0,,29057.0,8879.0,13769.0,59545.0,Thriving,Excellent! Consider investments for growth.
39198.0,,7292.0,2228.0,3455.0,3425.0,Stable,You're on track! Try to boost savings gradually.
32342.0,7862.0,6016.0,1838.0,2851.0,8908.0,Thriving,Excellent! Consider investments for growth.
47632.0,11579.0,8861.0,2707.0,4199.0,10180.0,Thriving,Excellent! Consider investments for growth.
139879.0,34005.0,26022.0,7952.0,12331.0,28116.0,Thriving,Excellent! Consider investments for growth.
144165.0,35047.0,26820.0,8195.0,12709.0,,Thriving,Excellent! Consider investments for growth.
156728.0,,29157.0,8910.0,13816.0,58561.0,Thriving,Excellent! Consider investments for growth.
117661.0,28604.0,21889.0,6689.0,10372.0,39959.0,Thriving,Excellent! Consider investments for growth.
194944.0,47392.0,36266.0,11082.0,17185.0,1936.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
43061.0,,8010.0,2448.0,3796.0,3876.0,Stable,You're on track! Try to boost savings gradually.
,6037.0,4620.0,1411.0,2189.0,6869.0,Thriving,Excellent! Consider investments for growth.
46385.0,11276.0,8629.0,2637.0,4089.0,10716.0,Thriving,Excellent! Consider investments for growth.
139863.0,34001.0,26019.0,7951.0,12330.0,170768.59351653556,Thriving,Excellent! Consider investments for growth.
,29192.0,22339.0,6826.0,10586.0,40571.0,Thriving,Excellent! Consider investments for growth.
143279.0,34831.0,26655.0,8145.0,12631.0,35524.0,Thriving,Excellent! Consider investments for growth.
53893.0,13101.0,10026.0,3063.0,4751.0,17606.0,Thriving,Excellent! Consider investments for growth.
76264.0,18540.0,14187.0,4335.0,6723.0,19448.0,Thriving,Excellent! Consider investments for growth.
104076.0,25301.0,19362.0,5916.0,9175.0,24118.0,Thriving,Excellent! Consider investments for growth.
174969.0,42536.0,32550.0,9947.0,15424.0,38105.0,Thriving,Excellent! Consider investments for growth.
194293.0,47233.0,36145.0,11045.0,17128.0,,Thriving,Excellent! Consider investments for growth.
76503.0,18598.0,14232.0,4349.0,6744.0,25464.0,Thriving,Excellent! Consider investments for growth.
118511.0,28810.0,22047.0,6737.0,10447.0,32555.0,Thriving,Excellent! Consider investments for growth.
77108.0,,14345.0,4383.0,6797.0,,Thriving,Excellent! Consider investments for growth.
37368.0,9084.0,6951.0,2124.0,3294.0,13122.0,Thriving,Excellent! Consider investments for growth.
196837.0,47852.0,36619.0,11190.0,17352.0,77368.0,Thriving,Excellent! Consider investments for growth.
58714.0,14273.0,10923.0,,5176.0,15804.0,Thriving,Excellent! Consider investments for growth.
,11405.0,8728.0,2667.0,4136.0,17845.0,Thriving,Excellent! Consider investments for growth.
21917.0,5328.0,4077.0,1245.0,1932.0,2071.0,Stable,You're on track! Try to boost savings gradually.
23051.0,5603.0,4288.0,,2032.0,1636.0,Stable,You're on track! Try to boost savings gradually.
175930.0,42769.0,32729.0,10001.0,15509.0,46927.0,Thriving,Excellent! Consider investments for growth.
194180.0,47206.0,36124.0,11039.0,17118.0,56607.0,Thriving,Excellent! Consider investments for growth.
,20645.0,15799.0,4828.0,7486.0,12050.0,Stable,You're on track! Try to boost savings gradually.
141790.0,34469.0,26378.0,8060.0,12499.0,46569.0,Thriving,Excellent! Consider investments for growth.
186845.0,45423.0,34760.0,10622.0,16471.0,,Thriving,Excellent! Consider investments for growth.
157924.0,38392.0,29379.0,8978.0,13922.0,9511.0,Stable,You're on track! Try to boost savings gradually.
186807.0,45413.0,34753.0,10620.0,16468.0,49814.0,Thriving,Excellent! Consider investments for growth.
83530.0,20306.0,15539.0,4748.0,7363.0,20861.0,Thriving,Excellent! Consider investments for growth.
95703.0,23265.0,17804.0,5440.0,8436.0,36691.0,Thriving,Excellent! Consider investments for growth.
182962.0,44479.0,34037.0,10401.0,,64659.0,Thriving,Excellent! Consider investments for growth.
,9184.0,7028.0,2147.0,3330.0,4525.0,Stable,You're on track! Try to boost savings gradually.
187280.0,45528.0,34841.0,10646.0,16510.0,74139.0,Thriving,Excellent! Consider investments for growth.
148386.0,36073.0,27605.0,8435.0,13081.0,19397.0,Stable,You're on track! Try to boost savings gradually.
157488.0,38286.0,29298.0,8953.0,13883.0,59327.0,,Excellent! Consider investments for growth.
167718.0,,31201.0,9534.0,14785.0,61234.0,Thriving,Excellent! Consider investments for growth.
85215.0,20716.0,,4844.0,7512.0,24051.0,,Excellent! Consider investments for growth.
110600.0,26887.0,20575.0,6287.0,9750.0,4541.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
63950.0,15546.0,11897.0,3635.0,5637.0,,At Risk,Critical: Immediate spending review needed. Focus on necessities.
172906.0,42034.0,32167.0,9829.0,15243.0,49950.0,Thriving,Excellent! Consider investments for growth.
